#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,did,type
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:51.225Z,2.002,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:51.425Z,2.027,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:51.625Z,2.005,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:51.825Z,2.008,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:52.025Z,2.007,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:52.225Z,2.023,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:52.425Z,2.005,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:52.625Z,1.997,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:52.825Z,2.002,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:53.025Z,2.003,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:53.225Z,1.998,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:53.425Z,2.009,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:53.625Z,2.008,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:53.825Z,2.011,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:54.025Z,2.007,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:54.225Z,2.006,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:54.425Z,2.013,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:54.625Z,2.013,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:54.825Z,2.02,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:55.025Z,2.021,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:55.225Z,1.995,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:55.425Z,1.997,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:55.625Z,2.005,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:55.825Z,2.01,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:56.025Z,2.011,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:56.225Z,2.017,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:56.425Z,2.012,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:56.625Z,2.016,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:56.825Z,2.022,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:57.025Z,2.004,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:57.225Z,2.003,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:57.425Z,2.017,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:57.625Z,2.024,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:57.825Z,2.005,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:58.025Z,2.008,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:58.225Z,2,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:58.425Z,2.005,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:58.625Z,2.002,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:58.825Z,2.002,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:59.025Z,2.008,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:59.225Z,2.009,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:59.425Z,2.012,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:59.625Z,2.011,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:34:59.825Z,2.003,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:00.025Z,2.01,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:00.225Z,2.008,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:00.425Z,2.013,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:00.625Z,2.025,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:00.825Z,2.01,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:01.025Z,2.003,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:01.225Z,2.002,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:01.425Z,2.029,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:01.625Z,2.014,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:01.825Z,2.011,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:02.025Z,1.999,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:02.225Z,2.018,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:02.425Z,2.005,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:02.625Z,2.015,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:02.825Z,2.007,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:03.025Z,1.994,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:03.225Z,1.993,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:03.425Z,1.993,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:03.625Z,2.001,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:03.825Z,1.996,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:04.025Z,1.991,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:04.225Z,2.011,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:04.425Z,1.995,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:04.625Z,2.017,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:04.825Z,2.009,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:05.025Z,2.006,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:05.225Z,1.998,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:05.425Z,2.001,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:05.625Z,2.001,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:05.825Z,2.017,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:06.025Z,2.011,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:06.425Z,2.015,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:06.625Z,2.008,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:06.825Z,1.999,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:07.025Z,2.008,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:07.225Z,2.011,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:07.425Z,2.01,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:07.625Z,2.003,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:07.825Z,2.005,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:08.025Z,2.017,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:08.425Z,2.022,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:08.625Z,2.026,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:08.825Z,2.019,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:09.025Z,2.02,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:09.225Z,2.027,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:09.425Z,2.014,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:09.625Z,2.012,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:09.825Z,2.005,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:10.025Z,2.028,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:10.225Z,2.016,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:10.425Z,2.009,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:10.625Z,2.006,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:10.825Z,2.015,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:11.025Z,2.035,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:11.225Z,2.012,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:11.425Z,2.027,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:11.625Z,2.025,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:11.825Z,2.008,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:12.025Z,2.003,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:12.225Z,2.015,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:12.425Z,2.016,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:12.625Z,2.009,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:12.825Z,2.015,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:13.025Z,1.996,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:13.225Z,2.001,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:13.425Z,2.02,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:13.625Z,2.01,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:13.825Z,2.014,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:14.025Z,2.025,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:14.225Z,2.031,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:14.425Z,2.007,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:14.625Z,2.016,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:14.825Z,2.021,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:15.025Z,2.008,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:15.225Z,2.024,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:15.425Z,2.01,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:15.625Z,2.004,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:15.825Z,2.007,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:16.025Z,2.003,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:16.225Z,2.021,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:16.425Z,2.003,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:16.625Z,2.011,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:16.825Z,2.007,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:17.025Z,2.011,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:17.225Z,2.018,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:17.425Z,2.02,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:17.625Z,1.989,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:17.825Z,2.006,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:18.025Z,2.039,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:18.225Z,2.023,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:18.425Z,2.02,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:18.625Z,2.016,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:18.825Z,2.025,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:19.025Z,2.017,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:19.225Z,2.016,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:19.425Z,2.043,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:19.625Z,2.02,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:19.825Z,2.008,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:20.025Z,2.023,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:20.225Z,2.033,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:20.425Z,2.019,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:20.625Z,2.029,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:20.825Z,2.007,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:21.025Z,2.021,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:21.225Z,2.03,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:21.425Z,2.029,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:21.625Z,2.022,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:21.825Z,2.029,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:22.025Z,2.03,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:22.225Z,2.018,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:22.425Z,2.022,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:22.625Z,2.028,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:22.825Z,2.011,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:23.025Z,2.02,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:23.225Z,2.018,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:23.425Z,2.003,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:23.625Z,2.009,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:23.825Z,2.01,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:24.025Z,2.01,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:24.225Z,2.005,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:24.425Z,2.017,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:24.625Z,2.014,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:24.825Z,2.029,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:25.025Z,2.01,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:25.225Z,2.021,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:25.425Z,2.021,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:25.625Z,2.027,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:25.825Z,2.038,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:26.025Z,2.034,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:26.225Z,2.03,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:26.425Z,2.034,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:26.625Z,2.027,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:26.825Z,2.021,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:27.025Z,2.038,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:27.225Z,2.047,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:27.425Z,2.029,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:27.625Z,2.024,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:27.825Z,2.042,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:28.025Z,2.052,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:28.225Z,2.032,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:28.425Z,2.033,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:28.625Z,2.014,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:28.825Z,2.024,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:29.025Z,2.038,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:29.225Z,2.054,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:29.425Z,2.045,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:29.625Z,2.049,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T09:35:29.825Z,2.022,value,I11,3,I
